character	guide_name	KEGG_pathway	nt_1_merged	nt_2_merged	targeting_1_merged	targeting_2_merged
non-essential	yhfSb3376_326	nan	419	475	90	95
non-essential	yhfSb3376_497	nan	482	536	402	485
non-essential	yhfSb3376_750	nan	501	494	754	758
non-essential	yhfSb3376_836	nan	369	387	485	527
non-essential	yhfSb3376_912	nan	538	572	524	578
non-essential	yhfSb3376_1053	nan	384	459	266	280
non-essential	yhfTb3377_228	nan	403	474	472	568
non-essential	yhfTb3377_312	nan	192	232	298	268
non-essential	yhfTb3377_517	nan	449	486	707	768
non-essential	yhfTb3377_643	nan	434	443	641	658
non-essential	yhfTb3377_690	nan	287	313	488	467
non-essential	yhfTb3377_795	nan	469	579	781	835
non-essential	yhfTb3377_976	nan	448	558	754	809
non-essential	yhfTb3377_1125	nan	323	324	502	496
non-essential	yhfTb3377_1182	nan	347	386	625	629
non-essential	yhfUb3378_4	nan	588	620	892	853
non-essential	yhfUb3378_189	nan	326	347	508	525
non-essential	yhfUb3378_318	nan	536	582	834	908
non-essential	phpb3379_38	K07048 PTER; phosphotriesterase-related protein	14	8	1	3
non-essential	phpb3379_133	K07048 PTER; phosphotriesterase-related protein	445	470	641	636
non-essential	phpb3379_308	K07048 PTER; phosphotriesterase-related protein	326	369	559	521
non-essential	phpb3379_395	K07048 PTER; phosphotriesterase-related protein	528	551	837	903
non-essential	phpb3379_580	K07048 PTER; phosphotriesterase-related protein	461	501	808	789
non-essential	phpb3379_641	K07048 PTER; phosphotriesterase-related protein	659	662	1005	973
non-essential	phpb3379_719	K07048 PTER; phosphotriesterase-related protein	437	494	616	705
non-essential	phpb3379_790	K07048 PTER; phosphotriesterase-related protein	596	583	963	901
non-essential	yhfWb3380_2	nan	246	301	415	452
non-essential	yhfWb3380_309	nan	403	456	664	639
non-essential	yhfWb3380_468	nan	400	442	336	330
non-essential	yhfWb3380_595	nan	467	527	799	743
non-essential	yhfWb3380_650	nan	461	465	643	643
non-essential	yhfWb3380_742	nan	494	491	818	776
non-essential	yhfWb3380_922	nan	321	408	567	510
non-essential	yhfWb3380_1175	nan	79	82	47	89
non-essential	yhfXb3381_110	nan	483	479	755	777
non-essential	yhfXb3381_212	nan	434	435	717	645
non-essential	yhfXb3381_308	nan	591	663	914	913
non-essential	yhfXb3381_454	nan	305	375	553	524
non-essential	yhfXb3381_554	nan	282	360	525	522
non-essential	yhfXb3381_653	nan	574	572	967	882
non-essential	yhfXb3381_818	nan	386	447	667	638
non-essential	yhfXb3381_918	nan	284	404	477	525
non-essential	yhfXb3381_959	nan	698	678	1113	986
non-essential	yhfYb3382_113	nan	699	740	1012	1025
non-essential	yhfYb3382_239	nan	524	585	817	913
non-essential	yhfYb3382_321	nan	495	503	872	788
non-essential	yhfZb3383_57	nan	501	578	601	599
non-essential	yhfZb3383_157	nan	453	499	505	517
non-essential	yhfZb3383_239	nan	543	569	527	608
non-essential	yhfZb3383_417	nan	459	427	603	686
non-essential	yhfZb3383_603	nan	471	509	389	390
non-essential	yhfZb3383_648	nan	524	541	848	816
essential	trpSb3384_95	K01867 WARS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]	493	502	1	10
essential	trpSb3384_196	K01867 WARS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]	517	506	732	753
essential	trpSb3384_283	K01867 WARS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]	506	530	2	6
essential	trpSb3384_325	K01867 WARS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]	473	500	17	42
essential	trpSb3384_581	K01867 WARS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]	616	671	745	939
essential	trpSb3384_629	K01867 WARS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]	687	694	689	830
essential	trpSb3384_727	K01867 WARS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]	557	566	125	177
essential	trpSb3384_821	K01867 WARS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]	305	313	530	467
non-essential	gphb3385_26	K01091 gph; phosphoglycolate phosphatase [EC:3.1.3.18]	345	391	193	272
non-essential	gphb3385_198	K01091 gph; phosphoglycolate phosphatase [EC:3.1.3.18]	664	734	890	1036
non-essential	gphb3385_518	K01091 gph; phosphoglycolate phosphatase [EC:3.1.3.18]	374	450	185	251
non-essential	gphb3385_633	K01091 gph; phosphoglycolate phosphatase [EC:3.1.3.18]	408	481	4	7
non-essential	gphb3385_713	K01091 gph; phosphoglycolate phosphatase [EC:3.1.3.18]	472	494	2	6
non-essential	rpeb3386_39	K01783 rpe; ribulose-phosphate 3-epimerase [EC:5.1.3.1]	405	437	602	583
non-essential	rpeb3386_156	K01783 rpe; ribulose-phosphate 3-epimerase [EC:5.1.3.1]	403	479	195	194
non-essential	rpeb3386_261	K01783 rpe; ribulose-phosphate 3-epimerase [EC:5.1.3.1]	528	565	232	307
non-essential	rpeb3386_311	K01783 rpe; ribulose-phosphate 3-epimerase [EC:5.1.3.1]	273	303	146	191
non-essential	rpeb3386_427	K01783 rpe; ribulose-phosphate 3-epimerase [EC:5.1.3.1]	468	513	244	330
non-essential	rpeb3386_498	K01783 rpe; ribulose-phosphate 3-epimerase [EC:5.1.3.1]	546	595	146	258
non-essential	rpeb3386_645	K01783 rpe; ribulose-phosphate 3-epimerase [EC:5.1.3.1]	683	627	786	866
non-essential	damb3387_125	K06223 dam; DNA adenine methylase [EC:2.1.1.72]	541	497	392	455
non-essential	damb3387_267	K06223 dam; DNA adenine methylase [EC:2.1.1.72]	414	415	44	51
non-essential	damb3387_419	K06223 dam; DNA adenine methylase [EC:2.1.1.72]	493	537	19	18
non-essential	damb3387_524	K06223 dam; DNA adenine methylase [EC:2.1.1.72]	353	378	200	285
non-essential	damb3387_571	K06223 dam; DNA adenine methylase [EC:2.1.1.72]	572	570	308	368
non-essential	damb3387_729	K06223 dam; DNA adenine methylase [EC:2.1.1.72]	440	514	2	9
non-essential	damXb3388_1	K03112 damX; DamX protein	529	584	5	5
non-essential	damXb3388_207	K03112 damX; DamX protein	435	482	169	212
non-essential	damXb3388_335	K03112 damX; DamX protein	644	606	190	294
non-essential	damXb3388_398	K03112 damX; DamX protein	618	652	74	142
non-essential	damXb3388_998	K03112 damX; DamX protein	362	389	8	33
non-essential	damXb3388_1117	K03112 damX; DamX protein	515	500	6	8
non-essential	aroBb3389_6	K01735 aroB; 3-dehydroquinate synthase [EC:4.2.3.4]	517	523	4	8
non-essential	aroBb3389_142	K01735 aroB; 3-dehydroquinate synthase [EC:4.2.3.4]	475	558	3	8
non-essential	aroBb3389_223	K01735 aroB; 3-dehydroquinate synthase [EC:4.2.3.4]	489	495	18	24
non-essential	aroBb3389_350	K01735 aroB; 3-dehydroquinate synthase [EC:4.2.3.4]	288	304	2	2
non-essential	aroBb3389_543	K01735 aroB; 3-dehydroquinate synthase [EC:4.2.3.4]	523	558	3	4
non-essential	aroBb3389_757	K01735 aroB; 3-dehydroquinate synthase [EC:4.2.3.4]	562	566	336	404
non-essential	aroBb3389_967	K01735 aroB; 3-dehydroquinate synthase [EC:4.2.3.4]	374	416	5	12
non-essential	aroKb3390_96	K00891 aroK; shikimate kinase [EC:2.7.1.71]	525	632	7	9
non-essential	aroKb3390_137	K00891 aroK; shikimate kinase [EC:2.7.1.71]	444	506	220	331
non-essential	aroKb3390_249	K00891 aroK; shikimate kinase [EC:2.7.1.71]	613	656	257	397
non-essential	aroKb3390_385	K00891 aroK; shikimate kinase [EC:2.7.1.71]	578	594	7	16
non-essential	aroKb3390_459	K00891 aroK; shikimate kinase [EC:2.7.1.71]	510	455	0	4
non-essential	hofQb3391_107	K02507 hofQ; protein transport protein HofQ	443	499	749	764
non-essential	hofQb3391_270	K02507 hofQ; protein transport protein HofQ	410	488	699	711
non-essential	hofQb3391_415	K02507 hofQ; protein transport protein HofQ	451	462	586	631
non-essential	hofQb3391_544	K02507 hofQ; protein transport protein HofQ	505	542	799	785
non-essential	hofQb3391_691	K02507 hofQ; protein transport protein HofQ	540	558	732	848
non-essential	hofQb3391_817	K02507 hofQ; protein transport protein HofQ	549	519	570	614
non-essential	hofQb3391_881	K02507 hofQ; protein transport protein HofQ	497	537	797	777
non-essential	hofQb3391_1025	K02507 hofQ; protein transport protein HofQ	677	672	1092	1072
non-essential	hofQb3391_1149	K02507 hofQ; protein transport protein HofQ	612	656	1040	980
non-essential	hofPb3392_76	K12291 hofP; pilus assembly protein HofP	430	512	797	735
non-essential	hofPb3392_154	K12291 hofP; pilus assembly protein HofP	434	492	625	639
non-essential	hofPb3392_298	K12291 hofP; pilus assembly protein HofP	604	556	862	833
non-essential	hofOb3393_0	K12290 hofO; pilus assembly protein HofO	207	216	287	236
non-essential	hofOb3393_211	K12290 hofO; pilus assembly protein HofO	503	566	813	851
non-essential	hofNb3394_418	K12289 hofN; pilus assembly protein HofN	641	605	824	795
non-essential	hofNb3394_507	K12289 hofN; pilus assembly protein HofN	478	512	806	853
non-essential	hofMb3395_14	K12288 hofM; pilus assembly protein HofM	437	551	707	750
non-essential	hofMb3395_117	K12288 hofM; pilus assembly protein HofM	571	549	258	422
non-essential	hofMb3395_508	K12288 hofM; pilus assembly protein HofM	520	518	604	694
non-essential	hofMb3395_677	K12288 hofM; pilus assembly protein HofM	246	300	447	404
non-essential	mrcAb3396_189	K05366 mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	456	503	75	165
non-essential	mrcAb3396_443	K05366 mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	586	653	824	830
non-essential	mrcAb3396_566	K05366 mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	617	632	215	306
non-essential	mrcAb3396_989	K05366 mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	518	498	11	13
non-essential	mrcAb3396_1178	K05366 mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	577	607	681	698
non-essential	mrcAb3396_1428	K05366 mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	543	587	549	586
non-essential	mrcAb3396_1763	K05366 mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	571	591	37	68
non-essential	mrcAb3396_1874	K05366 mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	623	673	776	881
non-essential	mrcAb3396_2256	K05366 mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	557	555	512	532
non-essential	mrcAb3396_2520	K05366 mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	459	512	507	472
non-essential	nudEb3397_97	K08312 nudE; ADP-ribose diphosphatase [EC:3.6.1.-]	323	344	371	387
non-essential	nudEb3397_132	K08312 nudE; ADP-ribose diphosphatase [EC:3.6.1.-]	492	553	615	732
non-essential	nudEb3397_329	K08312 nudE; ADP-ribose diphosphatase [EC:3.6.1.-]	514	553	62	120
non-essential	nudEb3397_363	K08312 nudE; ADP-ribose diphosphatase [EC:3.6.1.-]	550	591	532	653
non-essential	nudEb3397_462	K08312 nudE; ADP-ribose diphosphatase [EC:3.6.1.-]	489	560	705	644
non-essential	igaAb3398_138	nan	488	480	385	428
non-essential	igaAb3398_308	nan	466	477	345	404
non-essential	igaAb3398_620	nan	351	383	524	567
non-essential	igaAb3398_835	nan	281	302	288	299
non-essential	igaAb3398_1040	nan	365	457	438	471
non-essential	igaAb3398_1072	nan	278	274	281	334
non-essential	igaAb3398_1464	nan	468	540	84	142
non-essential	igaAb3398_1542	nan	505	576	181	272
non-essential	igaAb3398_1741	nan	698	717	1157	1092
non-essential	yrfGb3399_215	K20881 yrfG; 5'-nucleotidase [EC:3.1.3.5]	541	587	138	232
non-essential	yrfGb3399_273	K20881 yrfG; 5'-nucleotidase [EC:3.1.3.5]	452	466	426	507
non-essential	yrfGb3399_391	K20881 yrfG; 5'-nucleotidase [EC:3.1.3.5]	397	461	30	62
non-essential	yrfGb3399_532	K20881 yrfG; 5'-nucleotidase [EC:3.1.3.5]	404	447	349	356
non-essential	yrfGb3399_626	K20881 yrfG; 5'-nucleotidase [EC:3.1.3.5]	348	401	277	354
non-essential	hslRb3400_13	K04762 hslR; ribosome-associated heat shock protein Hsp15	655	585	424	502
non-essential	hslRb3400_132	K04762 hslR; ribosome-associated heat shock protein Hsp15	395	437	69	96
non-essential	hslRb3400_258	K04762 hslR; ribosome-associated heat shock protein Hsp15	479	510	5	14
non-essential	hslRb3400_369	K04762 hslR; ribosome-associated heat shock protein Hsp15	438	510	1	4
non-essential	hslOb3401_19	K04083 hslO; molecular chaperone Hsp33	516	556	22	28
non-essential	hslOb3401_220	K04083 hslO; molecular chaperone Hsp33	692	655	787	879
non-essential	hslOb3401_413	K04083 hslO; molecular chaperone Hsp33	326	326	20	25
non-essential	hslOb3401_615	K04083 hslO; molecular chaperone Hsp33	488	541	103	171
non-essential	hslOb3401_720	K04083 hslO; molecular chaperone Hsp33	520	610	360	429
non-essential	hslOb3401_804	K04083 hslO; molecular chaperone Hsp33	579	655	42	97
non-essential	yhgEb3402_138	nan	157	217	124	171
non-essential	yhgEb3402_244	nan	397	392	549	518
non-essential	yhgEb3402_481	nan	419	436	668	658
non-essential	yhgEb3402_539	nan	342	326	371	309
non-essential	yhgEb3402_776	nan	367	381	598	599
non-essential	yhgEb3402_975	nan	239	269	160	213
non-essential	yhgEb3402_1073	nan	456	505	616	551
non-essential	yhgEb3402_1354	nan	372	368	459	457
non-essential	yhgEb3402_1465	nan	452	509	233	272
non-essential	yhgEb3402_1688	nan	479	529	500	567
non-essential	pckb3403_141	K01610 E4.1.1.49; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]	471	409	90	144
non-essential	pckb3403_254	K01610 E4.1.1.49; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]	520	548	383	528
non-essential	pckb3403_383	K01610 E4.1.1.49; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]	537	607	42	55
non-essential	pckb3403_535	K01610 E4.1.1.49; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]	286	309	23	25
non-essential	pckb3403_675	K01610 E4.1.1.49; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]	549	607	59	93
non-essential	pckb3403_908	K01610 E4.1.1.49; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]	63	89	87	172
non-essential	pckb3403_1061	K01610 E4.1.1.49; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]	412	407	35	47
non-essential	pckb3403_1299	K01610 E4.1.1.49; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]	315	376	155	235
non-essential	pckb3403_1409	K01610 E4.1.1.49; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]	444	491	107	157
non-essential	envZb3404_91	K07638 envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	462	543	647	675
non-essential	envZb3404_236	K07638 envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	329	389	514	493
non-essential	envZb3404_302	K07638 envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	495	508	7	18
non-essential	envZb3404_528	K07638 envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	415	509	165	249
non-essential	envZb3404_785	K07638 envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	487	517	862	720
non-essential	envZb3404_879	K07638 envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	414	458	539	574
non-essential	envZb3404_1140	K07638 envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	431	468	369	499
non-essential	envZb3404_1233	K07638 envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	411	399	196	259
non-essential	ompRb3405_90	K07659 ompR; two-component system, OmpR family, phosphate regulon response regulator OmpR	472	488	188	261
non-essential	ompRb3405_166	K07659 ompR; two-component system, OmpR family, phosphate regulon response regulator OmpR	365	396	282	374
non-essential	ompRb3405_301	K07659 ompR; two-component system, OmpR family, phosphate regulon response regulator OmpR	460	470	34	58
non-essential	ompRb3405_404	K07659 ompR; two-component system, OmpR family, phosphate regulon response regulator OmpR	501	501	365	389
non-essential	ompRb3405_562	K07659 ompR; two-component system, OmpR family, phosphate regulon response regulator OmpR	465	457	19	44
non-essential	ompRb3405_687	K07659 ompR; two-component system, OmpR family, phosphate regulon response regulator OmpR	568	641	779	817
non-essential	greBb3406_38	K04760 greB; transcription elongation factor GreB	486	486	676	637
non-essential	greBb3406_182	K04760 greB; transcription elongation factor GreB	290	311	9	14
non-essential	greBb3406_357	K04760 greB; transcription elongation factor GreB	485	521	660	792
non-essential	greBb3406_443	K04760 greB; transcription elongation factor GreB	347	340	2	11
non-essential	yhgFb3407_216	K06959 tex; protein Tex	357	358	103	122
non-essential	yhgFb3407_408	K06959 tex; protein Tex	591	626	760	853
non-essential	yhgFb3407_545	K06959 tex; protein Tex	576	617	632	647
non-essential	yhgFb3407_747	K06959 tex; protein Tex	626	656	80	107
non-essential	yhgFb3407_1128	K06959 tex; protein Tex	514	497	10	14
non-essential	yhgFb3407_1385	K06959 tex; protein Tex	610	681	529	618
non-essential	yhgFb3407_1486	K06959 tex; protein Tex	634	605	192	311
non-essential	yhgFb3407_1785	K06959 tex; protein Tex	374	396	566	501
non-essential	yhgFb3407_1926	K06959 tex; protein Tex	380	406	192	270
non-essential	feoAb3408_75	K04758 feoA; ferrous iron transport protein A	453	496	626	699
non-essential	feoBb3409_13	K04759 feoB; ferrous iron transport protein B	454	468	485	558
non-essential	feoBb3409_281	K04759 feoB; ferrous iron transport protein B	527	530	607	624
non-essential	feoBb3409_497	K04759 feoB; ferrous iron transport protein B	564	628	132	172
non-essential	feoBb3409_867	K04759 feoB; ferrous iron transport protein B	457	524	63	93
non-essential	feoBb3409_947	K04759 feoB; ferrous iron transport protein B	372	423	66	87
non-essential	feoBb3409_1360	K04759 feoB; ferrous iron transport protein B	532	626	629	634
non-essential	feoBb3409_1475	K04759 feoB; ferrous iron transport protein B	538	553	736	776
non-essential	feoBb3409_1791	K04759 feoB; ferrous iron transport protein B	492	558	238	295
non-essential	feoBb3409_2009	K04759 feoB; ferrous iron transport protein B	585	588	70	114
non-essential	feoBb3409_2194	K04759 feoB; ferrous iron transport protein B	599	540	2	4
non-essential	feoCb3410_91	K07490 feoC; ferrous iron transport protein C	481	483	375	418
non-essential	rpnAb3411_76	nan	211	222	273	327
non-essential	rpnAb3411_155	nan	500	526	766	791
non-essential	rpnAb3411_253	nan	493	531	574	615
non-essential	rpnAb3411_373	nan	385	410	533	498
non-essential	rpnAb3411_445	nan	477	524	411	467
non-essential	rpnAb3411_508	nan	513	558	810	808
non-essential	rpnAb3411_722	nan	309	312	129	150
non-essential	rpnAb3411_786	nan	509	609	845	826
non-essential	bioHb3412_89	K02170 bioH; pimeloyl-[acyl-carrier protein] methyl ester esterase [EC:3.1.1.85]	629	638	842	875
